humidity,weather,holiday,season,feeling_temp,temp,hour,count,year,month,day
0.73,2,0,4,0.5909,0.6,10,168,2012,10,0
0.48,1,0,4,0.6667,0.74,14,277,2012,9,2
0.69,1,0,2,0.6212,0.66,19,364,2012,5,1
0.4,1,0,2,0.5455,0.58,17,354,2011,5,5
0.55,1,0,1,0.2576,0.22,0,11,2011,2,3
0.43,2,1,1,0.2121,0.18,14,86,2011,1,0
0.74,2,0,3,0.6212,0.66,17,403,2012,8,5
1.0,2,0,4,0.5,0.6,17,99,2011,9,4
0.81,1,0,4,0.3485,0.34,6,143,2012,10,4
0.56,1,0,3,0.8485,0.86,15,146,2011,7,0
0.59,2,0,1,0.4697,0.48,18,152,2011,3,5
0.57,1,0,2,0.6212,0.62,4,8,2012,6,5
0.49,1,0,1,0.303,0.34,13,131,2012,2,1
0.34,1,0,3,0.7273,0.84,15,402,2011,7,5
0.24,1,0,2,0.697,0.82,13,585,2012,6,5
0.48,1,0,1,0.2273,0.24,12,89,2011,1,5
0.56,1,0,3,0.6212,0.6,5,26,2011,8,4
1.0,2,0,1,0.4242,0.42,6,72,2012,1,4
0.45,1,0,4,0.5152,0.54,17,493,2012,11,6
0.27,1,0,2,0.3939,0.38,7,37,2012,4,6
0.65,3,0,3,0.6212,0.66,14,482,2012,8,5
0.94,3,0,4,0.5152,0.54,3,2,2011,10,2
0.35,1,0,2,0.4394,0.44,22,157,2012,4,1
0.61,1,0,3,0.6515,0.7,21,315,2012,8,2
0.81,1,0,4,0.2424,0.24,22,97,2012,11,1
0.78,3,0,2,0.5758,0.6,23,74,2012,6,0
0.4,1,0,2,0.6212,0.6,16,344,2011,5,4
0.22,1,0,2,0.4848,0.5,18,484,2012,4,4
0.71,2,0,4,0.4091,0.4,17,590,2012,11,1
0.88,3,0,3,0.5455,0.6,17,338,2012,9,1
0.58,2,0,1,0.4394,0.44,1,15,2012,2,3
0.89,3,0,3,0.5758,0.64,1,20,2011,8,4
0.46,1,1,3,0.7273,0.8,10,447,2012,7,2
0.89,1,0,3,0.5758,0.64,0,96,2012,9,4
0.69,1,0,2,0.5909,0.6,22,204,2011,5,5
0.7,1,0,3,0.6515,0.7,21,220,2011,8,0
0.66,2,0,4,0.4091,0.4,18,550,2012,11,1
0.49,1,0,1,0.303,0.32,19,94,2011,2,5
0.23,1,0,2,0.3182,0.34,16,132,2011,3,0
0.81,2,0,1,0.3485,0.34,21,145,2012,2,3
0.78,1,0,3,0.6061,0.66,3,7,2011,6,2
0.54,1,0,1,0.1667,0.14,3,20,2012,1,5
0.62,1,0,3,0.6818,0.74,19,291,2011,8,5
0.74,3,0,1,0.1515,0.16,5,3,2012,1,6
0.83,1,0,2,0.5758,0.64,22,128,2011,6,6
0.63,1,0,1,0.1515,0.14,2,1,2011,1,1
0.73,1,0,2,0.5303,0.56,1,128,2012,3,5
0.62,1,0,2,0.6818,0.72,11,404,2011,6,5
0.79,2,0,3,0.697,0.72,7,312,2011,7,2
0.83,1,0,3,0.5758,0.64,4,8,2011,8,4
0.53,1,0,4,0.3788,0.36,1,6,2011,12,1
0.77,1,0,3,0.5152,0.54,7,571,2012,9,3
1.0,2,0,4,0.5,0.6,1,31,2011,9,4
0.83,3,0,3,0.5758,0.64,20,84,2012,7,1
0.73,2,0,4,0.5909,0.6,11,263,2012,10,0
0.37,1,0,4,0.3333,0.36,21,233,2012,11,3
0.87,1,0,4,0.3939,0.38,7,23,2011,11,6
0.49,1,0,1,0.3333,0.32,5,15,2012,2,1
0.61,2,0,2,0.2727,0.3,18,214,2011,3,3
0.83,3,0,3,0.5758,0.62,22,129,2012,9,0
0.58,2,0,3,0.6818,0.74,7,66,2012,9,5
0.47,1,0,1,0.197,0.2,6,33,2011,1,2
0.81,1,0,4,0.3333,0.34,11,254,2011,12,6
0.43,1,0,1,0.5303,0.56,17,612,2012,3,2
0.83,1,0,2,0.6061,0.66,3,8,2012,6,2
0.8,2,0,1,0.1212,0.12,8,114,2011,2,1
0.52,1,1,2,0.5152,0.54,14,163,2011,4,4
0.79,1,0,2,0.6667,0.7,2,60,2011,6,5
0.77,2,0,4,0.4242,0.42,9,382,2012,10,1
0.76,1,0,4,0.3485,0.34,23,33,2011,11,4
0.7,1,0,3,0.6515,0.7,22,137,2011,8,0
0.79,1,0,3,0.697,0.72,22,157,2012,8,6
0.88,1,0,3,0.5606,0.62,6,21,2012,8,6
0.62,2,1,4,0.4091,0.4,11,308,2012,10,0
0.46,2,0,1,0.3939,0.38,16,114,2011,3,1
0.77,3,0,1,0.4242,0.42,10,78,2012,2,3
0.96,2,0,1,0.2879,0.28,6,71,2012,2,4
0.77,2,0,1,0.4242,0.42,7,116,2011,2,4
0.42,2,0,2,0.4848,0.5,3,6,2012,4,2
0.8,1,0,4,0.2576,0.2,2,2,2011,12,1
0.52,1,0,4,0.5,0.52,10,129,2011,10,3
0.41,1,0,1,0.2424,0.22,16,90,2011,1,4
0.71,2,0,1,0.3333,0.34,22,100,2012,2,1
0.6,1,0,4,0.2576,0.26,12,228,2011,12,6
0.36,1,0,1,0.4545,0.46,11,196,2011,3,5
0.31,1,0,2,0.4545,0.46,14,268,2012,4,0
0.22,1,0,1,0.303,0.32,13,140,2012,2,0
0.51,1,0,2,0.6667,0.74,17,397,2011,6,6
0.43,1,0,2,0.6212,0.6,16,473,2012,6,1
0.34,1,1,1,0.3182,0.34,19,172,2012,2,0
0.46,1,0,1,0.1212,0.14,22,30,2011,1,3
0.6,1,0,1,0.6061,0.6,12,244,2012,3,1
0.8,1,0,4,0.2727,0.22,3,1,2011,12,4
0.69,3,0,2,0.6061,0.62,16,111,2012,5,0
0.83,2,0,2,0.5152,0.54,10,130,2011,5,3
0.71,1,0,4,0.4242,0.42,10,129,2011,11,1
0.89,2,0,3,0.6364,0.68,6,116,2011,7,2
0.66,1,0,3,0.7273,0.76,9,353,2012,8,3
0.61,1,0,4,0.3182,0.3,19,175,2011,12,5
0.66,1,0,3,0.697,0.74,3,50,2011,7,6
0.46,1,0,1,0.3485,0.36,21,92,2011,2,2
1.0,2,0,4,0.4394,0.44,21,114,2011,12,1
0.62,1,0,1,0.4394,0.44,23,62,2012,3,2
0.68,1,0,3,0.5,0.52,3,12,2012,9,0
0.67,1,0,4,0.4697,0.48,21,88,2011,11,6
0.59,2,0,2,0.803,0.82,11,112,2011,6,2
0.35,1,0,1,0.1818,0.22,16,83,2011,2,1
0.77,1,0,2,0.5,0.52,21,239,2012,5,2
0.87,3,0,4,0.3333,0.36,2,7,2012,10,1
0.71,1,0,4,0.4091,0.4,1,11,2012,10,0
0.62,1,0,2,0.4394,0.44,20,203,2011,4,3
0.5,1,0,4,0.4242,0.42,20,132,2011,11,5
0.87,1,0,4,0.2879,0.28,5,29,2012,11,2
0.81,3,0,1,0.3333,0.3,12,55,2012,1,2
0.82,2,0,4,0.4091,0.4,23,54,2011,10,0
0.25,1,0,1,0.3182,0.36,18,88,2011,2,5
0.83,2,0,3,0.5606,0.6,1,33,2012,8,1
0.78,1,1,2,0.5758,0.6,5,9,2012,5,0
0.74,1,0,2,0.6667,0.7,22,204,2012,5,5
0.28,1,0,3,0.6364,0.7,15,326,2012,9,1
0.69,1,0,2,0.197,0.2,2,5,2011,3,4
1.0,1,0,2,0.4848,0.5,5,6,2011,5,6
0.74,1,0,3,0.697,0.72,20,236,2011,7,0
0.75,1,0,1,0.2576,0.2,3,3,2012,12,0
0.74,1,0,3,0.6667,0.7,9,181,2011,7,6
1.0,3,0,4,0.3636,0.36,23,51,2012,12,6
0.53,1,0,4,0.303,0.32,20,257,2012,12,1
0.43,3,0,2,0.4091,0.4,18,585,2012,4,2
0.81,2,0,4,0.2879,0.3,4,12,2012,11,6
0.61,2,0,3,0.6515,0.7,6,163,2012,6,4
0.78,2,0,2,0.6061,0.66,8,398,2011,4,3
0.72,1,0,2,0.4545,0.46,3,14,2012,5,4
0.65,3,0,1,0.2576,0.26,21,36,2012,2,6
0.33,1,0,1,0.303,0.26,19,101,2011,2,4
0.64,1,0,3,0.5152,0.54,12,364,2011,9,6
0.82,2,0,2,0.4848,0.5,8,639,2012,5,0
0.62,1,0,2,0.7121,0.76,18,522,2012,5,4
0.31,1,1,4,0.4848,0.5,14,168,2011,11,3
0.29,1,0,2,0.697,0.8,12,531,2012,6,5
0.67,1,0,2,0.4242,0.42,1,31,2011,4,6
0.62,1,0,3,0.7424,0.78,22,172,2012,6,5
0.87,1,0,4,0.3182,0.3,6,19,2012,11,6
1.0,2,0,1,0.4091,0.4,4,4,2012,1,4
0.88,2,0,4,0.5455,0.6,1,124,2011,9,6
0.26,1,0,1,0.303,0.32,13,316,2012,1,6
0.66,1,0,4,0.3333,0.34,22,104,2011,12,2
0.52,1,0,3,0.697,0.76,17,599,2011,9,2
0.48,1,0,2,0.6667,0.74,16,235,2011,4,0
0.69,1,0,3,0.5909,0.6,1,75,2011,7,5
0.49,1,0,3,0.7121,0.78,1,10,2011,7,2
0.28,1,0,2,0.5152,0.54,19,361,2011,5,3
0.37,1,0,4,0.5303,0.56,17,585,2011,10,1
0.81,3,0,4,0.3333,0.36,13,96,2011,11,3
0.54,1,0,1,0.1364,0.12,9,90,2012,1,6
0.38,1,0,1,0.4242,0.42,14,106,2012,1,1
0.49,2,0,4,0.303,0.32,11,172,2012,12,2
0.77,1,1,2,0.5152,0.54,4,6,2012,4,0
0.87,1,0,1,0.3333,0.32,21,63,2011,12,1
0.47,1,0,2,0.4242,0.42,21,184,2011,4,3
0.46,1,0,4,0.3939,0.38,11,445,2012,11,6
0.21,1,0,1,0.3182,0.32,15,74,2011,2,4
0.87,3,0,1,0.4091,0.4,17,115,2011,12,1
0.8,1,0,1,0.1364,0.16,0,52,2012,1,6
0.78,2,1,3,0.6061,0.66,8,101,2011,9,0
0.47,1,0,2,0.6212,0.64,10,435,2012,6,5
0.73,2,0,3,0.6061,0.64,1,42,2012,8,4
0.58,2,0,1,0.0606,0.1,2,27,2012,2,6
0.59,1,0,3,0.7727,0.8,23,104,2011,7,5
0.73,2,0,4,0.5909,0.6,13,180,2011,10,1
0.67,1,0,4,0.4242,0.42,19,134,2011,11,4
0.87,1,0,1,0.3333,0.34,13,203,2012,1,1
0.41,1,0,3,0.7576,0.84,15,126,2011,8,0
0.73,1,0,2,0.5909,0.62,13,456,2011,5,6
0.89,1,0,3,0.5909,0.66,2,20,2012,8,4
0.61,1,0,1,0.3182,0.34,18,161,2011,1,2
0.43,1,0,1,0.1515,0.18,10,52,2011,2,3
0.59,2,0,1,0.1818,0.16,22,34,2011,1,0
0.79,2,0,3,0.6667,0.7,17,425,2011,8,2
0.59,2,0,1,0.2273,0.16,13,54,2011,1,0
0.49,2,1,3,0.7121,0.78,13,423,2011,7,0
0.6,1,0,4,0.5303,0.56,19,317,2011,10,1
0.87,1,0,4,0.2576,0.24,3,3,2011,10,0
0.56,2,0,4,0.2879,0.3,3,4,2012,11,0
0.88,1,0,2,0.5455,0.6,4,23,2011,5,6
0.47,2,0,1,0.4394,0.44,0,42,2012,2,3
0.75,1,0,4,0.2273,0.26,20,232,2012,11,1
0.88,2,0,3,0.5455,0.6,1,10,2011,8,0
0.73,1,0,3,0.5303,0.56,4,7,2011,8,2
0.65,2,0,1,0.2879,0.3,7,80,2011,12,1
0.53,2,0,4,0.303,0.32,12,212,2012,11,2
0.65,1,0,4,0.6515,0.7,17,917,2012,10,2
0.93,2,0,4,0.3485,0.36,7,319,2012,12,0
0.83,2,0,3,0.5606,0.6,2,3,2011,8,0
0.66,1,0,3,0.7273,0.76,17,503,2012,9,6
0.77,2,0,2,0.4848,0.5,23,98,2012,5,2
0.59,1,0,2,0.5,0.52,8,745,2012,5,4
0.7,2,0,3,0.6818,0.72,10,401,2012,7,5
0.59,2,0,1,0.4697,0.48,16,204,2011,3,5
0.58,1,0,2,0.6667,0.72,14,155,2011,4,1
0.79,2,0,2,0.7121,0.74,0,47,2011,6,3
0.74,1,0,3,0.6364,0.68,23,96,2011,8,0
0.62,2,0,4,0.4091,0.4,4,4,2011,11,3
0.81,3,0,4,0.2727,0.3,13,116,2012,10,1
0.69,1,0,4,0.2121,0.2,7,387,2012,11,1
0.8,3,0,1,0.2121,0.22,3,1,2011,1,4
0.24,1,0,4,0.4091,0.4,18,507,2012,11,3
0.88,1,0,4,0.5455,0.6,23,93,2011,9,1
0.55,2,0,3,0.6818,0.74,9,195,2011,8,2
0.54,1,0,1,0.1364,0.1,1,7,2011,2,4
0.66,2,0,4,0.3333,0.36,6,131,2012,11,0
0.62,1,0,4,0.3485,0.36,22,156,2012,12,5
0.84,1,0,3,0.6667,0.7,23,150,2012,9,2
0.88,1,0,2,0.5455,0.6,4,2,2011,5,3
0.88,3,0,2,0.5455,0.58,10,99,2012,5,0
0.87,3,0,4,0.3485,0.36,16,206,2011,10,6
0.55,2,0,4,0.4545,0.46,15,287,2012,11,1
0.59,1,0,3,0.7727,0.8,12,165,2011,7,0
0.94,3,0,2,0.5152,0.54,4,4,2011,5,1
0.57,1,0,4,0.3333,0.32,8,687,2012,11,4
0.47,1,0,3,0.803,0.86,13,252,2011,7,6
0.41,1,0,1,0.4394,0.44,1,4,2012,2,2
0.82,2,0,1,0.4091,0.4,0,38,2012,1,4
0.67,3,0,4,0.4242,0.42,7,36,2011,10,5
0.57,1,0,2,0.3333,0.34,8,62,2011,4,6
0.89,1,0,3,0.5909,0.66,2,8,2011,7,3
0.88,2,0,3,0.5455,0.58,2,8,2012,8,1
0.38,1,0,2,0.6212,0.64,18,669,2012,5,4
0.87,1,0,4,0.4091,0.4,9,326,2012,12,1
0.7,1,0,4,0.3182,0.32,23,51,2011,12,2
0.45,1,1,4,0.2727,0.28,7,121,2011,11,4
0.46,1,0,4,0.3182,0.34,18,542,2012,11,0
0.49,1,0,2,0.6212,0.6,1,13,2011,6,1
0.7,2,0,1,0.303,0.3,0,23,2012,2,3
0.51,2,0,4,0.4848,0.5,11,462,2012,10,6
0.52,1,0,1,0.2576,0.26,14,63,2011,1,1
0.35,1,0,4,0.4091,0.4,12,311,2011,11,5
0.43,1,0,3,0.7273,0.8,16,435,2012,7,1
0.94,1,0,2,0.5152,0.6,5,6,2011,5,6
0.69,1,0,2,0.6061,0.62,18,527,2011,5,3
0.81,3,0,2,0.3333,0.32,18,379,2012,4,0
0.31,1,0,2,0.4545,0.46,2,6,2012,4,0
0.48,2,0,2,0.5,0.52,9,205,2011,5,1
0.22,1,0,1,0.303,0.32,17,206,2011,2,1
0.36,1,0,3,0.2424,0.84,13,357,2012,8,4
0.29,1,0,1,0.303,0.34,15,174,2011,2,5
0.66,2,0,4,0.3485,0.36,1,19,2012,11,0
0.44,2,0,1,0.2273,0.2,23,32,2012,1,2
0.69,1,1,3,0.6212,0.66,6,32,2012,7,2
0.88,1,0,3,0.5455,0.6,3,11,2011,8,4
0.0,3,0,1,0.3485,0.34,23,27,2011,3,3
0.32,1,0,1,0.1818,0.22,17,176,2011,2,1
0.94,3,0,2,0.5152,0.54,3,4,2011,5,0
0.48,1,0,1,0.2273,0.26,5,5,2012,12,5
0.62,1,0,4,0.4394,0.44,4,5,2011,10,3
0.63,1,0,1,0.1667,0.14,6,3,2011,1,5
0.62,2,0,4,0.4394,0.44,5,5,2011,10,5
0.49,1,0,4,0.3636,0.34,20,277,2012,11,0
0.88,1,0,3,0.5606,0.62,5,36,2012,8,0
0.88,2,0,2,0.5,0.52,15,198,2011,5,4
0.88,2,0,4,0.4848,0.5,4,13,2012,10,5
0.94,2,0,2,0.4848,0.5,8,154,2012,3,5
0.83,3,0,2,0.6364,0.68,17,252,2011,6,6
0.71,1,0,1,0.3485,0.36,1,12,2011,3,3
0.65,1,0,2,0.6061,0.62,17,604,2011,5,1
0.69,1,0,3,0.6364,0.68,6,117,2011,8,1
0.6,2,0,4,0.2273,0.24,11,188,2011,12,6
0.73,1,0,2,0.5909,0.6,15,397,2011,4,5
0.44,1,0,1,0.1818,0.22,3,18,2011,2,6
0.44,1,0,3,0.7576,0.84,19,374,2012,6,5
0.43,1,0,1,0.3939,0.38,19,311,2012,2,2
0.59,1,0,3,0.7727,0.8,11,149,2011,8,1
0.66,1,0,3,0.6818,0.72,10,236,2012,8,2
0.4,2,0,2,0.4091,0.4,13,163,2012,4,2
0.4,1,0,1,0.1667,0.18,13,69,2011,2,2
0.43,1,0,2,0.4091,0.4,0,61,2012,4,4
0.56,1,0,4,0.6212,0.6,15,268,2012,12,0
0.41,1,0,4,0.4242,0.42,12,292,2012,11,4
0.77,2,0,2,0.4242,0.42,2,6,2012,4,3
0.28,1,0,1,0.1515,0.12,15,103,2011,1,5
0.82,2,0,4,0.4091,0.4,0,43,2011,11,4
0.62,1,0,3,0.6818,0.72,4,7,2012,7,1
0.47,3,0,2,0.4091,0.4,18,90,2012,4,5
0.58,2,0,3,0.6515,0.7,11,150,2011,6,0
0.63,2,0,4,0.5,0.52,17,203,2011,11,6
0.58,1,0,3,0.6515,0.7,22,278,2012,7,2
0.68,1,0,1,0.5455,0.58,20,377,2012,3,1
0.52,2,0,3,0.7424,0.8,13,253,2012,8,1
0.87,1,0,4,0.2576,0.24,8,94,2012,11,4
0.37,1,0,3,0.6515,0.74,13,221,2011,8,2
0.83,1,0,3,0.6061,0.66,4,5,2011,6,2
0.67,1,0,4,0.4394,0.44,1,13,2012,10,1
0.59,1,0,2,0.7727,0.8,18,463,2011,6,4
0.61,1,0,1,0.303,0.3,6,95,2012,2,2
0.62,2,0,4,0.3788,0.36,7,268,2011,12,1
0.29,1,0,1,0.3939,0.38,13,154,2011,2,6
0.87,3,0,4,0.3182,0.36,2,11,2012,11,1
0.79,1,0,3,0.7121,0.74,0,57,2011,7,4
0.56,1,0,4,0.5303,0.56,10,133,2011,10,2
0.63,1,0,2,0.7879,0.8,20,280,2011,6,2
0.24,1,0,2,0.4545,0.46,17,664,2012,3,0
0.46,1,0,1,0.3333,0.34,12,216,2012,2,4
0.53,1,0,3,0.6212,0.64,1,32,2011,6,3
0.25,1,0,2,0.3939,0.38,15,87,2011,3,1
0.42,1,0,3,0.8939,0.92,11,389,2012,7,6
0.4,1,0,1,0.3636,0.36,12,228,2011,3,6
0.82,3,0,2,0.3939,0.38,13,52,2012,4,6
0.59,1,0,1,0.2121,0.14,7,87,2011,2,4
0.55,1,0,3,0.7576,0.8,20,275,2011,7,6
0.65,1,0,1,0.2273,0.24,4,1,2011,3,5
0.94,2,0,2,0.5152,0.6,2,10,2011,5,1
0.56,1,0,4,0.6212,0.6,14,143,2011,11,0
0.8,1,0,1,0.2727,0.22,2,32,2011,1,5
0.42,2,0,1,0.2727,0.3,15,263,2012,12,4
0.47,1,0,1,0.1515,0.16,23,76,2012,1,5
0.42,1,0,3,0.6667,0.74,12,505,2012,8,6
0.52,1,0,3,0.7424,0.8,13,280,2012,8,2
0.59,2,0,1,0.1515,0.16,10,69,2011,1,0
0.34,1,0,1,0.3333,0.36,15,119,2012,1,3
0.59,1,0,3,0.7727,0.8,13,354,2012,9,4
0.51,1,0,1,0.1818,0.2,7,22,2012,2,6
0.62,2,0,4,0.3636,0.36,19,268,2011,12,2
0.82,2,0,2,0.4697,0.48,17,196,2011,5,6
0.48,2,0,2,0.6667,0.72,15,274,2012,5,2
0.52,2,1,3,0.7121,0.78,12,447,2011,7,0
0.4,2,0,4,0.4091,0.4,13,262,2012,11,4
0.49,1,0,1,0.303,0.32,20,76,2011,1,2
0.56,1,0,3,0.7879,0.82,8,104,2011,7,6
0.58,1,0,3,0.6515,0.7,2,69,2011,7,6
0.4,1,0,3,0.697,0.78,16,413,2012,7,0
0.78,1,0,2,0.5909,0.64,5,37,2012,6,0
0.94,3,0,4,0.4091,0.4,19,137,2011,11,0
0.52,1,0,1,0.3182,0.3,12,97,2011,1,6
0.61,2,0,3,0.6212,0.66,12,282,2012,8,0
0.93,3,0,1,0.2424,0.24,20,23,2012,12,0
0.69,1,0,1,0.1364,0.16,6,37,2011,1,0
0.54,1,0,2,0.6212,0.66,13,649,2012,4,5
0.89,2,0,3,0.5909,0.66,4,9,2012,7,4
0.33,1,0,4,0.6212,0.62,17,922,2012,10,0
0.7,3,0,2,0.6818,0.72,17,429,2011,5,0
0.51,2,0,3,0.6667,0.74,2,15,2012,7,0
0.8,1,0,1,0.2727,0.22,3,4,2012,1,2
0.81,3,0,2,0.3333,0.36,0,6,2012,4,0
0.71,1,0,1,0.3788,0.36,21,172,2012,1,1
0.4,1,0,2,0.3939,0.38,18,267,2011,4,1
0.69,1,0,3,0.6061,0.64,23,88,2011,8,0
0.79,3,0,3,0.6667,0.7,17,458,2012,7,5
0.39,1,0,2,0.6212,0.66,11,566,2012,6,5
0.62,1,0,4,0.4394,0.44,8,457,2011,10,3
0.4,1,0,4,0.4091,0.4,20,206,2011,12,0
0.54,1,0,3,0.6212,0.66,2,11,2011,8,3
0.87,3,0,1,0.2576,0.24,17,155,2012,2,2
0.93,1,0,1,0.1515,0.12,6,16,2011,1,2
0.88,1,0,2,0.4697,0.48,0,23,2011,4,0
0.94,3,0,1,0.4242,0.42,23,33,2012,2,2
0.4,1,0,2,0.8788,0.92,15,128,2011,6,2
0.35,1,0,4,0.6212,0.6,13,438,2011,10,6
0.49,1,0,1,0.303,0.34,15,160,2012,2,1
0.38,1,0,2,0.6212,0.62,18,524,2011,5,0
0.62,1,0,4,0.3939,0.38,11,359,2012,11,6
0.94,3,0,3,0.5606,0.64,4,3,2011,8,6
0.66,1,0,4,0.4091,0.4,9,222,2011,11,1
0.55,2,0,1,0.2424,0.18,2,16,2011,1,5
0.29,1,0,1,0.197,0.22,9,110,2011,2,1
0.31,1,0,2,0.4697,0.48,16,353,2012,4,3
0.73,1,0,3,0.5152,0.54,2,10,2011,8,1
0.51,1,0,1,0.1818,0.2,11,35,2011,1,2
0.43,1,0,2,0.697,0.78,15,243,2011,6,4
0.48,1,0,2,0.6667,0.74,17,681,2012,5,1
0.55,1,0,1,0.2121,0.2,4,3,2011,12,3
0.83,1,0,2,0.6364,0.68,3,28,2011,6,5
0.88,1,0,3,0.5303,0.56,4,4,2012,8,1
0.59,2,0,1,0.4697,0.48,15,214,2011,12,3
0.68,2,0,2,0.5152,0.54,6,58,2011,4,1
0.31,1,0,3,0.6667,0.76,20,312,2011,8,2
0.83,1,0,4,0.5758,0.64,20,186,2011,9,6
0.8,2,0,1,0.2576,0.22,14,54,2011,2,1
0.4,1,0,3,0.6818,0.76,19,677,2012,8,3
0.93,3,0,2,0.2273,0.24,7,92,2011,3,3
0.83,3,0,2,0.6061,0.66,13,59,2012,6,1
0.69,2,0,3,0.6212,0.66,7,492,2012,8,2
0.3,1,0,1,0.2576,0.24,4,5,2012,1,6
0.52,2,0,1,0.2424,0.26,16,174,2012,12,3
0.62,2,0,2,0.6818,0.72,23,150,2011,6,5
0.79,1,0,3,0.6667,0.7,3,6,2011,7,2
0.31,1,0,3,0.6667,0.76,13,217,2011,8,3
0.76,1,0,2,0.3485,0.34,5,14,2011,4,3
0.82,1,0,4,0.3939,0.38,6,178,2012,10,2
0.61,1,1,4,0.2879,0.3,3,6,2011,11,4
0.93,2,0,2,0.2576,0.26,9,97,2011,3,3
0.71,1,0,4,0.4091,0.4,22,181,2012,10,1
0.81,2,0,1,0.2424,0.26,13,235,2012,2,5
0.81,2,0,2,0.3485,0.36,14,212,2011,4,5
0.79,1,0,3,0.6667,0.7,6,210,2012,9,2
0.37,1,0,2,0.5303,0.56,15,603,2012,4,6
0.58,1,0,3,0.7121,0.76,9,333,2012,6,4
0.25,1,0,1,0.2424,0.26,11,57,2011,2,1
0.29,1,0,1,0.5,0.52,18,389,2012,3,6
0.24,1,0,2,0.5152,0.54,12,457,2012,4,6
0.53,1,0,1,0.303,0.34,20,159,2012,1,4
0.56,1,0,3,0.7879,0.82,1,124,2012,7,6
0.29,1,0,3,0.8182,0.92,14,123,2011,8,0
0.63,1,0,1,0.4545,0.46,17,495,2012,1,3
0.86,1,0,4,0.4394,0.44,7,44,2011,10,6
0.61,1,0,4,0.3333,0.32,10,195,2011,12,5
0.38,1,0,1,0.2727,0.28,19,41,2011,2,5
0.87,3,0,4,0.2727,0.3,11,65,2012,11,1
0.62,2,0,4,0.4091,0.4,11,129,2011,12,1
0.43,1,0,4,0.5455,0.58,17,948,2012,10,2
0.82,3,0,2,0.4091,0.4,6,10,2011,4,5
0.55,1,0,3,0.6818,0.74,12,235,2011,8,2
0.43,1,0,3,0.6212,0.6,9,342,2012,9,5
0.7,1,0,3,0.6515,0.7,7,65,2011,7,6
0.4,1,0,3,0.6515,0.74,13,331,2012,8,1
0.63,1,0,4,0.4848,0.5,5,29,2011,10,0
0.28,1,0,1,0.2879,0.3,14,62,2011,1,2
0.42,1,0,2,0.4848,0.5,21,83,2011,4,6
0.46,1,0,1,0.303,0.34,7,98,2011,2,0
0.75,1,0,4,0.2879,0.28,9,112,2012,11,4
0.48,2,0,1,0.2273,0.26,5,2,2012,12,6
0.57,1,0,3,0.6212,0.64,22,176,2011,7,3
0.79,1,0,3,0.6667,0.7,2,26,2012,7,4
0.79,1,0,2,0.697,0.72,22,291,2012,6,1
0.78,2,0,3,0.5909,0.64,6,30,2012,8,5
0.94,2,0,3,0.5455,0.62,9,203,2011,9,3
0.49,2,0,1,0.5303,0.56,23,94,2012,3,3
0.61,1,1,4,0.2879,0.3,4,8,2011,11,4
0.88,1,0,3,0.5606,0.62,4,8,2011,8,4
0.67,2,0,4,0.4242,0.42,6,9,2011,11,6
0.41,1,0,2,0.4394,0.44,20,312,2012,4,3
0.67,2,0,3,0.4697,0.48,9,177,2011,9,5
0.71,1,0,4,0.3333,0.34,8,665,2012,11,1
0.93,3,0,1,0.3333,0.34,0,3,2012,1,3
0.34,1,0,3,0.6515,0.72,17,472,2011,8,1
0.75,1,0,1,0.2121,0.22,6,4,2011,3,5
0.42,2,1,1,0.303,0.34,0,37,2011,2,0
0.89,2,0,3,0.5909,0.66,5,38,2012,9,1
0.82,1,0,4,0.4697,0.48,20,129,2011,10,0
0.49,1,0,4,0.3182,0.3,10,161,2012,11,2
0.83,1,0,2,0.5455,0.58,7,270,2011,4,1
0.78,1,0,2,0.5909,0.64,1,28,2012,6,2
0.28,1,0,1,0.4545,0.46,14,82,2011,2,2
0.46,2,0,4,0.3333,0.34,16,329,2012,12,2
0.51,1,0,4,0.4545,0.46,13,314,2011,11,6
0.39,2,0,1,0.5152,0.54,3,8,2011,3,5
0.87,1,0,1,0.2424,0.24,4,2,2011,2,6
0.47,1,0,3,0.6364,0.68,9,224,2011,7,3
0.36,1,0,2,0.3182,0.32,6,19,2012,4,5
0.67,1,0,3,0.4242,0.42,8,409,2011,9,4
0.65,1,0,4,0.2879,0.24,0,34,2011,12,4
0.41,1,0,3,0.7121,0.8,12,272,2012,7,1
0.66,1,0,3,0.697,0.74,15,331,2011,8,6
0.55,1,0,1,0.2121,0.18,23,12,2011,1,0
0.48,2,0,4,0.6667,0.74,13,326,2012,9,3
0.93,3,0,2,0.2121,0.24,23,12,2011,3,2
0.87,3,0,2,0.3333,0.36,5,9,2011,5,2
0.83,2,0,4,0.5758,0.62,11,84,2011,10,3
0.7,1,0,3,0.697,0.74,0,153,2012,8,6
0.72,1,0,1,0.5,0.52,10,184,2012,3,0
0.65,1,0,3,0.6061,0.64,23,235,2012,8,5
0.4,1,0,1,0.3636,0.36,18,235,2011,3,0
0.44,2,0,1,0.2576,0.26,13,203,2012,12,0
0.27,1,0,2,0.5,0.52,13,358,2012,4,4
0.93,2,0,1,0.303,0.32,21,62,2011,3,2
0.76,2,0,4,0.4091,0.4,18,412,2011,10,0
0.73,1,0,4,0.5303,0.56,20,193,2011,10,6
0.94,2,0,4,0.4545,0.46,0,17,2011,11,0
0.89,1,0,3,0.5909,0.66,0,150,2012,9,5
